BMR,Required_Calorie
1324.921,1722.3973
1357.593,1629.1116
1493.064,1791.6768
1457.533,2769.3127
1417.266,1842.4458
1371.263,2605.3997
1485.981,2823.3639
1422.632,2418.4744
1322.357,1586.8284
1509.452,1811.3424
1514.957,1969.4441
1372.369,2607.5011
1477.211,2215.8165
1445.811,2168.7165
1494.197,2241.2955
1346.389,1750.3057
1491.534,1789.8408
1315.418,1973.127
1460.766,2191.149
1512.279,2570.8743
1323.309,2249.6253
1465.253,2783.9807
1428.429,2428.3293
1365.445,1775.0785
1485.485,1782.582
1370.808,1644.9696
1364.862,2593.2378
1457.35,2768.965
1357.142,1628.5704
1459.494,2773.0386
1433.739,1720.4868
1317.168,1975.752
1367.385,1777.6005
1481.213,2221.8195
1336.484,2004.726
1469.464,2204.196
1466.466,2786.2854
1369.917,1643.9004
1319.906,1715.8778
1468.618,2790.3742
1434.279,2438.2743
1503.596,2556.1132
1480.725,2221.0875
1361.298,1633.5576
1358.937,2038.4055
1314.671,2234.9407
1482.923,1779.5076
1350.833,1756.0829
1332.762,1732.5906
1354.548,2573.6412
1384.138,2353.0346
1401.515,2382.5755
1389.469,2362.0973
1542.374,2622.0358
1541.29,2928.451
1386.22,1802.086
1395.21,2371.857
1541.837,2621.1229
1537.756,2614.1852
1391.613,2644.0647
1522.432,2588.1344
1538,2614.6
1537.167,1998.3171
1531.312,2909.4928
1530.319,1836.3828
1537.563,1998.8319
1389.331,2639.7289
1536.85,1844.22
1548.69,2013.297
1542.32,2005.016
1385.712,2355.7104
1540.191,2926.3629
1384.655,1800.0515
1537.426,1998.6538
1538.701,2615.7917
1388.492,2360.4364
1391.741,2365.9597
1386.984,2635.2696
1545.869,2627.9773
1532.538,1992.2994
1546,2937.4
1537.962,2614.5354
1537.432,1998.6616
1529.958,1988.9454
1522.937,2893.5803
1392.771,2646.2649
1537.995,1999.3935
1544.214,2934.0066
1390.38,2641.722
1532.117,2911.0223
1533.302,1993.2926
1384.743,2354.0631
1535.427,2610.2259
1394.532,2370.7044
1393.683,2369.2611
1520.683,2889.2977
1392.778,1810.6114
1385.078,2354.6326
1542.766,2622.7022
1378.954,2620.0126
1388.25,1804.725
1538.096,1999.5248
1535.888,2611.0096
1389.35,2639.765
1395.942,1814.7246
1534.228,2608.1876
1521.127,1825.3524
1546.854,2010.9102
1538.871,1846.6452
1535.727,1996.4451
1525,1982.5
1385.579,2355.4843
1393.34,2368.678
1525.844,1831.0128
1391.263,2365.1471
1539.426,2924.9094
1525.776,1830.9312
1528.54,1834.248
1389.038,1805.7494
1384.024,2629.6456
1525.611,1830.7332
1396.98,2374.866
1391.549,2643.9431
1389.79,2640.601
1552.627,2018.4151
1526.562,2900.4678
1538.535,2923.2165
1531.556,2603.6452
1546.318,2010.2134
1526.336,2594.7712
1401.312,2382.2304
1552.459,2639.1803
1393.014,2646.7266
1399.807,1819.7491
1525.352,1830.4224
1538.248,2615.0216
1384.319,1799.6147
1521.932,1978.5116
1533.078,1839.6936
1531.051,2908.9969
1537.061,1844.4732
1533.767,2914.1573
1542.426,2930.6094
1538.243,2922.6617
1388.53,2638.207
1543.26,2623.542
1390.227,2641.4313
1540.44,1848.528
1396.959,1816.0467
1390.999,2642.8981
1385.741,2632.9079
1398.404,1817.9252
1389.862,2640.7378
1549.881,2944.7739
1521.497,1825.7964
1522.314,1979.0082
1550.78,2016.014
1523.982,2895.5658
1383.922,2629.4518
1551.585,2948.0115
1518.58,2885.302
1530.524,2907.9956
1523.859,1828.6308
1536.033,1843.2396
1531.987,2910.7753
1533.916,1840.6992
1528.833,2904.7827
1540.996,2927.8924
1526.242,1984.1146
1394.594,2649.7286
1395.289,2371.9913
1538.27,1845.924
1399.499,1819.3487
1529.366,1988.1758
1532.463,2911.6797
1387.187,2635.6553
1528.764,2598.8988
1395.21,2371.857
1379.204,2620.4876
1529.535,1988.3955
1525.132,2592.7244
1539.773,2925.5687
1545.79,2009.527
1395.33,2372.061
1528.802,1987.4426
1388.712,2360.8104
1386.818,2357.5906
1389.866,2640.7454
1544.4,2934.36
1524.099,1828.9188
1387.667,2636.5673
1533.747,2914.1193
1534.776,1995.2088
1387.602,1803.8826
1544.826,2008.2738
1533.772,2607.4124
1532.59,1992.367
1536.515,2919.3785
1527.117,2901.5223
1390.711,2364.2087
1535.831,1996.5803
1541.57,2004.041
1536.863,1844.2356
1546.628,2938.5932
1539.123,2924.3337
1393.772,2648.1668
1390.607,1807.7891
1530.616,1989.8008
1542.019,2621.4323
1402.93,2384.981
1386.301,2633.9719
1537.271,2613.3607
1536.765,1844.118
1535.483,1842.5796
1541.922,2004.4986
1536.892,2612.7164
1538.701,2615.7917
1388.728,2638.5832
1551.475,2016.9175
1517.762,2580.1954
1385.778,2632.9782
1403.717,1824.8321
1537.046,1844.4552
1543.771,2624.4107
1387.498,2636.2462
1530.497,1989.6461
1527.033,2901.3627
1527.582,1985.8566
1399.814,2379.6838
1532.069,1991.6897
1521.129,1825.3548
1518.741,2581.8597
1382.865,2350.8705
1533.909,2607.6453
1393.733,1811.8529
1393.685,2369.2645
1524.262,2591.2454
1537.229,2920.7351
1536.744,1844.0928
1520.431,1824.5172
1525.238,2592.9046
1525.808,2593.8736
1529.554,2906.1526
1398.21,1817.673
1387.961,2359.5337
1392.203,2366.7451
1543.373,2932.4087
1543.731,2006.8503
1544.362,2625.4154
1388.51,2360.467
1392.86,2367.862
1539.462,2924.9778
1527.832,1833.3984
1388.517,1805.0721
1385.667,1801.3671
1391.955,2644.7145
1540.064,2618.1088
1534.48,2915.512
1526.258,1984.1354
1527.392,2902.0448
1547.582,2011.8566
1391.482,1808.9266
1536.892,1997.9596
1532.103,2910.9957
1386.744,1802.7672
1393.588,2369.0996
1393.564,2647.7716
1540.064,2002.0832
1383.56,1798.628
1385.842,2355.9314
1536.949,1844.3388
1540.237,1848.2844
1389,1805.7
1517.404,1972.6252
1537.287,1998.4731
1546.701,2010.7113
1542.132,2004.7716
1531.092,2602.8564
1543.515,2006.5695
1389.966,1806.9558
1541.704,2620.8968
1546.46,2628.982
1539.642,2925.3198
1546.656,2938.6464
1529.636,2906.3084
1539.324,1847.1888
1538.887,2923.8853
1535.682,2917.7958
1536.751,2919.8269
1386.287,2633.9453
1387.662,2359.0254
1536.475,1843.77
1535.801,1996.5413
1385.63,2355.571
1531.152,1837.3824
1523.593,1828.3116
1404.081,2386.9377
1542.072,2929.9368
1538.517,1846.2204
1392.324,1810.0212
1536.465,1843.758
1388.316,1804.8108
1534.538,1841.4456
1386.138,1801.9794
1390.129,2641.2451
1392.538,2645.8222
1528.296,2903.7624
1397.576,1816.8488
1522.258,2892.2902
1386.833,1802.8829
1399.832,1819.7816
1399.27,1819.051
1537.439,1998.6707
1388.376,2637.9144
1385.942,2356.1014
1392.761,1810.5893
1534.416,1841.2992
1398.128,2376.8176
1533.152,1993.0976
1540.306,2926.5814
1522.83,2588.811
1526.093,2899.5767
1526.553,2900.4507
1532.748,1992.5724
1538.67,2615.739
1523.484,2894.6196
1378.258,2618.6902
1542.165,2930.1135
1386.762,2634.8478
1388.139,2637.4641
1523.663,1980.7619
1523.624,1828.3488
1388.728,2638.5832
1393.332,1811.3316
1538.61,2923.359
1535.177,1842.2124
1523.477,2894.6063
1531.025,2602.7425
1398.39,2377.263
1528.538,1834.2456
1392.386,2367.0562
1538.728,1846.4736
1379.487,1793.3331
1393.788,1811.9244
1378.124,2618.4356
1522.99,2589.083
1392.569,2645.8811
1551.503,2637.5551
1525.762,2593.7954
1387.488,2636.2272
1396.819,1815.8647
1387.696,1804.0048
1546.293,2937.9567
1536.719,1997.7347
1516.728,2578.4376
1394.725,2371.0325
1539.791,2001.7283
1541.139,2619.9363
1529.821,1835.7852
1544.632,2934.8008
1384.464,1799.8032
1385.856,1801.6128
1397.93,2376.481
1540.867,2619.4739
1387.307,2635.8833
1382.956,2627.6164
1388.596,2638.3324
1534.793,1841.7516
1397.051,1816.1663
1522.649,2893.0331
1538.62,2000.206
1394.241,1812.5133
1394.738,2371.0546
1527.443,1832.9316
1533.839,1993.9907
1392.315,1810.0095
1395.305,1813.8965
1383.407,1798.4291
1525.362,2593.1154
1391.008,2642.9152
1384.244,2353.2148
1394.047,2369.8799
1395.328,1813.9264
1533.602,1993.6826
1393.564,2647.7716
1532.206,1838.6472
1532.572,2605.3724
1387.079,2635.4501
1389.485,2362.1245
1522.486,1826.9832
1532.153,1991.7989
1521.217,1825.4604
1534.294,2608.2998
1533.214,1993.1782
1543.673,2624.2441
1391.11,1808.443
1526.177,2899.7363
1531.223,1837.4676
1389.938,2362.8946
1532.212,1838.6544
1394.777,1813.2101
1541.931,2621.2827
1399.749,2379.5733
1530.785,1990.0205
1543.067,2931.8273
1394.419,2370.5123
1392.898,2367.9266
1543.783,2624.4311
1388.084,2359.7428
1389.786,1806.7218
1386.601,2357.2217
1553.104,2640.2768
1544.832,2008.2816
1524.78,2897.082
1548.036,2941.2684
1387.535,1803.7955
1546.692,2010.6996
1523.053,2589.1901
1390.178,2641.3382
1386.779,2357.5243
1382.681,2350.5577
1532.57,2911.883
1393.009,2368.1153
1549.244,2943.5636
1537.811,1845.3732
1533.181,2913.0439
1401.896,1822.4648
1396.13,2373.421
1526.682,1832.0184
1394.602,1812.9826
1392.539,2645.8241
1387.521,2636.2899
1390.651,2642.2369
1389.663,2640.3597
1527.47,1985.711
1388.632,2360.6744
1403.707,1824.8191
1396.434,1815.3642
1531.925,1838.31
1393.568,1811.6384
1391.773,2366.0141
1529.602,1988.4826
1529.214,1835.0568
1534.305,2608.3185
1533.243,2913.1617
1528.219,1833.8628
1389.018,2361.3306
1389.548,2640.1412
1539.723,2617.5291
1395.277,2371.9709
1379.909,1793.8817
1388.205,2637.5895
1537.516,2921.2804
1391.458,2365.4786
1385.696,2355.6832
1545.158,2008.7054
1535.936,2611.0912
1537.454,2921.1626
1528.753,2904.6307
1540.468,1848.5616
1403.741,2386.3597
1394.14,2370.038
1541.543,2928.9317
1387.477,1803.7201
1535.21,2916.899
1393.298,2368.6066
1523.514,1828.2168
1389.87,1806.831
1384.735,1800.1555
1527.487,1985.7331
1394.656,2649.8464
1525.292,2592.9964
1387.685,2359.0645
1390.052,2363.0884
1531.29,2603.193
1532.852,2912.4188
1532.306,2604.9202
1541.201,2003.5613
1519.969,2887.9411
1382.869,1797.7297
1385.732,2632.8908
1394.176,1812.4288
1524.474,2591.6058
1530.12,1836.144
1545.804,2009.5452
1393.823,1811.9699
1394.724,1813.1412
1391.338,2365.2746
1549.131,2013.8703
1547.177,2011.3301
1395.223,1813.7899
1533.048,1992.9624
1529.399,1835.2788
1531.095,2602.8615
1534.738,1995.1594
1381.933,1796.5129
1539.673,1847.6076
1390.785,2642.4915
1530.921,2602.5657
1392.23,2645.237
1542.876,2622.8892
1552.081,2948.9539
1397.765,2376.2005
1536.402,1997.3226
1551.495,2637.5415
1526.182,1831.4184
1528.74,1834.488
1390.345,2641.6555
1403.39,2385.763
1388.044,2637.2836
1392.068,2366.5156
1526.512,2595.0704
1539.491,2001.3383
1521.592,1978.0696
1532.553,2911.8507
1388.411,2360.2987
1397.252,2375.3284
1538.044,2614.6748
1530.75,1836.9
1547.737,2940.7003
1394.447,2370.5599
1393.467,1811.5071
1401.603,2382.7251
1527.284,2901.8396
1529.018,1987.7234
1388.263,1804.7419
1537.314,2613.4338
1520.122,2584.2074
1389.459,1806.2967
1533.044,1992.9572
1534.308,1841.1696
1527.226,2596.2842
1394.695,2649.9205
1536.721,2612.4257
1539.865,2925.7435
1539.644,2925.3236
1387.078,2635.4482
1391.917,2644.6423
1538.669,2615.7373
1546.164,2937.7116
1381.38,1795.794
1536.749,2612.4733
1387.975,2637.1525
1537.496,1844.9952
1530.075,1989.0975
1520.891,1977.1583
1393.695,2648.0205
1525.661,1983.3593
1399.972,1819.9636
1549.291,2014.0783
1397.856,2376.3552
1535.089,1842.1068
1530.965,1837.158
1524.204,1829.0448
1384.434,2353.5378
1387.599,2636.4381
1527.428,1985.6564
1539.852,1847.8224
1532.926,2605.9742
1387.52,2636.288
1385.879,2355.9943
1522.275,2892.3225
1540.133,2926.2527
1548.499,2942.1481
1534.406,1841.2872
1544.794,2935.1086
1531.39,2603.363
1548.143,2012.5859
1391.167,1808.5171
1397.076,2375.0292
1525.658,1830.7896
1393.835,2369.5195
1551.836,2638.1212
1536.41,1997.333
1395.163,1813.7119
1384.357,2630.2783
1389.537,2362.2129
1387.878,2359.3926
1525.614,1983.2982
1546.062,2628.3054
1534.3,2915.17
1535.16,2916.804
1525.111,2592.6887
1392.513,2367.2721
1382.582,1797.3566
1526.06,2899.514
1391.224,2643.3256
1390.911,1808.1843
1535.711,1996.4243
1543.84,2624.528
1539.088,2000.8144
1392.75,2367.675
1531.503,1837.8036
1538.111,2614.7887
1392.409,1810.1317
1547.325,2939.9175
1388.633,2360.6761
1531.352,1837.6224
1525.173,2592.7941
1401.103,1821.4339
1530.992,2602.6864
1399.944,2379.9048
1391.18,2643.242
1540.859,2927.6321
1393.236,1811.2068
1524.15,1981.395
1537.651,2921.5369
1522.75,1979.575
1534.25,1994.525
1391.488,1808.9344
1395.311,2372.0287
1392.187,2645.1553
1387.411,2636.0809
1538.302,2922.7738
1535.906,1996.6778
1522.366,1979.0758
1523.761,1980.8893
1527.433,1985.6629
1389.107,2361.4819
1389.975,2640.9525
1517.058,1820.4696
1532.477,1992.2201
1387.315,1803.5095
1547.898,2012.2674
1536.88,2920.072
1535.907,2918.2233
1533.334,1993.3342
1517.287,2579.3879
1539.213,2000.9769
1537.932,1845.5184
1548.04,2012.452
1537.545,2921.3355
1531.765,2910.3535
1537.116,1844.5392
1527.989,2903.1791
1393.199,1811.1587
1549.885,2014.8505
1538.087,1845.7044
1393.749,2369.3733
1536.297,1997.1861
1538.823,1846.5876
1533.269,2606.5573
1388.215,2637.6085
1389.363,2361.9171
1522.452,2588.1684
1387.09,2635.471
1539.632,1847.5584
1527.96,2597.532
1544.469,2007.8097
1534.579,1841.4948
1386.801,2357.5617
1526.449,2594.9633
1382.131,2626.0489
1538.443,2615.3531
1392.302,2366.9134
1538.755,2000.3815
1533.222,1839.8664
1539.282,1847.1384
1384.215,2353.1655
1535.241,2916.9579
1544.689,2625.9713
1528.386,2598.2562
1531.751,2910.3269
1539.905,1847.886
1393.646,1811.7398
1540.482,2926.9158
1383.122,1798.0586
1388.778,2638.6782
1403.794,2386.4498
1389.171,2639.4249
1390.8,1808.04
1538.902,2923.9138
1530.82,1836.984
1516.081,1970.9053
1533.995,2607.7915
1552.548,2018.3124
1527.545,2596.8265
1526.874,1832.2488
1519.147,2886.3793
1536.35,2611.795
1391.108,1808.4404
1529.3,2599.81
1535,1995.5
1527.092,1832.5104
1538.269,1999.7497
1395.761,1814.4893
1530.198,1836.2376
1399.528,2379.1976
1537.369,1844.8428
1545.665,2627.6305
1539.783,2001.7179
1546.728,2938.7832
1530.288,1836.3456
1526.946,1832.3352
1542.428,2930.6132
1525.17,2897.823
1538.935,2923.9765
1378.302,1791.7926
1532.904,1839.4848
1393.063,1810.9819
1552.881,2018.7453
1531.467,2909.7873
1529.116,1987.8508
1392.499,1810.2487
1532.227,2604.7859
1403.72,1824.836
1538.126,2614.8142
1517.213,1972.3769
1394.504,1812.8552
1535.475,2610.3075
1524.119,1981.3547
1384.028,2629.6532
1382.494,2626.7386
1534.306,1994.5978
1386.665,1802.6645
1545.684,2009.3892
1525.387,2593.1579
1395.41,2372.197
1395.272,1813.8536
1532.102,1991.7326
1529.218,1835.0616
1384.659,1800.0567
1519.342,2582.8814
1526.759,1984.7867
1540.134,2002.1742
1544.32,2934.208
1531.207,2909.2933
1520.712,2585.2104
1399.451,2379.0667
1399.338,2378.8746
1539.991,2001.9883
1379.277,2620.6263
1517.563,2579.8571
1540.047,2926.0893
1530.341,1836.4092
1384.842,1800.2946
1552.499,2018.2487
1540.921,2003.1973
1400.431,2380.7327
1546.999,2629.8983
1384.843,2631.2017
1533.063,1839.6756
1390.701,2364.1917
1523.398,1980.4174
1533.546,1993.6098
1534.116,1840.9392
1519.999,2887.9981
1392.304,2645.3776
1399.083,1818.8079
1523.011,2589.1187
1380.043,1794.0559
1531.881,2910.5739
1537.624,2613.9608
1388.36,2637.884
1517.137,2579.1329
1534.509,1994.8617
1394.561,1812.9293
1535.724,2610.7308
1538.596,2615.6132
1534.666,2608.9322
1531.605,2910.0495
1537.313,2613.4321
1389.012,2361.3204
1390.998,2364.6966
1393.128,2646.9432
1535.638,2917.7122
1534.91,1995.383
1533.013,1839.6156
1395.015,1813.5195
1533.846,2914.3074
1538.428,1999.9564
1540.072,2002.0936
1534.681,1841.6172
1401.329,1821.7277
1532.365,1992.0745
1392.211,2366.7587
1395.594,1814.2722
1389.971,2362.9507
1390.678,2642.2882
1526.167,1831.4004
1383.851,2352.5467
1529.563,2600.2571
1532.972,1839.5664
1397.532,1816.7916
1524.93,2897.367
1391.476,2643.8044
1551.228,2016.5964
1531.633,2910.1027
1402.41,2384.097
1396.053,2373.2901
1530.701,2908.3319
1530.808,1836.9696
1391.621,2365.7557
1538.994,2000.6922
1530.319,2601.5423
1395.267,2371.9539
1536.499,1843.7988
1535.984,2611.1728
1403.375,2385.7375
1530.542,2908.0298
1537.002,2920.3038
1524.114,1981.3482
1524.908,2897.3252
1383.56,2352.052
1389.221,2639.5199
1378.546,1792.1098
1537.958,2922.1202
1389.026,2639.1494
1396.777,1815.8101
1397.069,2375.0173
1529.546,2600.2282
1385.713,2632.8547
1386.332,1802.2316
1535.797,1842.9564
1541.542,2620.6214
1527.288,2901.8472
1390.525,1807.6825
1541.435,2620.4395
1384.782,2631.0858
1379.752,2621.5288
1523.555,1980.6215
1542.123,2004.7599
1391.666,2644.1654
1386.654,2634.6426
1393.099,2646.8881
1547.19,2011.347
1548.076,2012.4988
1540.309,2002.4017
1520.253,2584.4301
1538.08,1999.504
1517.349,2579.4933
1385.475,1801.1175
1393.253,2647.1807
1537.884,2614.4028
1530.604,2908.1476
1395.075,2371.6275
1389.629,2362.3693
1530.356,1989.4628
1533.005,1992.9065
1537.384,2613.5528
1395.172,2371.7924
1395.327,2372.0559
1381.13,2624.147
1546.342,2628.7814
1388.648,2360.7016
1544.345,2007.6485
1392.417,2367.1089
1530.241,1836.2892
1534.583,2915.7077
1533.522,2606.9874
1531.683,1991.1879
1535.151,2609.7567
1529.277,1988.0601
1536.045,2611.2765
1519.893,2887.7967
1394.383,2370.4511
1389.36,2361.912
1534.875,1995.3375
1552.145,2949.0755
1385.912,2633.2328
1526.032,2899.4608
1540.656,2002.8528
1388.877,1805.5401
1386.171,2633.7249
1543.38,2006.394
1394.97,1813.461
1537.016,1998.1208
1523.494,2589.9398
1397.831,2376.3127
1390.497,2641.9443
1395.905,1814.6765
1539.797,1847.7564
1394.38,1812.694
1394.362,2649.2878
1538.049,1999.4637
1392.421,2645.5999
1385.441,2355.2497
1525.255,2592.9335
1524.603,2591.8251
1536.453,2611.9701
1535.91,2611.047
1536.411,1997.3343
1532.746,1992.5698
1529.372,1988.1836
1535.795,2918.0105
1532.504,1839.0048
1401.8,1822.34
1388.592,2360.6064
1393.146,2368.3482
1544.516,2625.6772
1545.777,2936.9763
1536.188,1997.0444
1532.443,2605.1531
1401.721,2382.9257
1535.982,1843.1784
1535.116,1842.1392
1546.665,2629.3305
1525.215,1830.258
1384.771,2631.0649
1533.486,2606.9262
1540.411,2002.5343
1539.858,2001.8154
1395.512,1814.1656
1544.31,2007.603
1394.215,2649.0085
1529.896,1988.8648
1537.721,1845.2652
1533.9,2607.63
1391.762,2365.9954
1530.107,1989.1391
1542.128,2004.7664
1390.444,2363.7548
1540.389,1848.4668
1528.067,1833.6804
1397.533,1816.7929
1392.244,1809.9172
1520.709,2889.3471
1535.271,1995.8523
1544.01,2624.817
1534.434,1994.7642
1534.154,1840.9848
1553.253,2640.5301
1538.078,1999.5014
1383.631,1798.7203
1533.937,2914.4803
1532.568,1839.0816
1525.096,2592.6632
1528.574,1834.2888
1388.391,2637.9429
1385.779,1801.5127
1531.599,2910.0381
1524.901,2897.3119
1536.238,2611.6046
1532.781,1839.3372
1387.051,1803.1663
1392.578,1810.3514
1386.518,1802.4734
1527.991,2597.5847
1541.688,2004.1944
1547.095,2939.4805
1528.504,2904.1576
1393.636,1811.7268
1553.446,2640.8582
1396.597,1815.5761
1530.648,1836.7776
1523.642,2894.9198
1528.861,2599.0637
1533.488,1840.1856
1537.517,2921.2823
1540.686,2927.3034
1381.423,1795.8499
1537.046,2612.9782
1533.822,2914.2618
1533.276,1839.9312
1531.545,2603.6265
1531.947,1838.3364
1388.983,2639.0677
1532.016,1838.4192
1531.565,1837.878
1393.125,1811.0625
1535.22,2609.874
1532.636,1839.1632
1522.363,2588.0171
1391.257,2643.3883
1527.282,1832.7384
1524.99,1829.988
1389.914,2640.8366
1401.961,2383.3337
1551.896,2948.6024
1538.567,1846.2804
1402.925,1823.8025
1384.742,1800.1646
1518.409,1973.9317
1539.085,2000.8105
1535.813,2918.0447
1524.357,1829.2284
1390.645,2364.0965
1388.297,1804.7861
1533.41,2606.797
1527.195,1832.634
1391.731,1809.2503
1525.165,1982.7145
1392.694,1810.5022
1394.36,2370.412
1543.405,2623.7885
1524.466,1981.8058
1389.899,2362.8283
1389.096,2361.4632
1395.875,1814.6375
1535.227,2916.9313
